7848	28839
7710	2662	0.6666666666666666
125	2663	0.1111111111111111
945	2663	0.1111111111111111
1745	2663	0.4444444444444444
2380	2663	0.3333333333333333
125	2664	0.05263157894736842
1745	2664	0.05263157894736842
2380	2664	0.7368421052631579
3237	2664	0.15789473684210525
376	2665	0.2
3237	2665	0.2
4296	2665	0.6
1745	2666	1.0
125	2667	0.1111111111111111
945	2667	0.1111111111111111
1487	2667	0.1111111111111111
1745	2667	0.1111111111111111
2380	2667	0.1111111111111111
3237	2667	0.4444444444444444
945	2668	0.2857142857142857
1111	2668	0.14285714285714285
2380	2668	0.42857142857142855
4296	2668	0.14285714285714285
125	2669	0.16666666666666666
376	2669	0.3333333333333333
1111	2669	0.16666666666666666
2380	2669	0.16666666666666666
3237	2669	0.16666666666666666
125	2670	0.2222222222222222
945	2670	0.1111111111111111
2380	2670	0.4444444444444444
3237	2670	0.2222222222222222
125	2671	0.7777777777777778
528	2671	0.05555555555555555
2380	2671	0.1111111111111111
3237	2671	0.05555555555555555
376	2672	0.4
2380	2672	0.6
125	2673	0.125
2380	2673	0.75
7710	2673	0.125
125	2674	0.4
1978	2674	0.2
2380	2674	0.2
3000	2674	0.2
125	2675	0.07142857142857142
528	2675	0.8571428571428571
2380	2675	0.07142857142857142
125	2677	0.019230769230769232
528	2677	0.8653846153846154
1111	2677	0.009615384615384616
2380	2677	0.009615384615384616
3237	2677	0.04807692307692308
7710	2677	0.04807692307692308
2380	2678	0.16666666666666666
7710	2678	0.8333333333333334
125	2680	0.3333333333333333
528	2680	0.1111111111111111
2380	2680	0.5555555555555556
945	2681	0.14285714285714285
2380	2681	0.5714285714285714
3237	2681	0.2857142857142857
945	2682	0.043478260869565216
2380	2682	0.9130434782608695
7710	2682	0.043478260869565216
125	2683	0.3333333333333333
376	2683	0.16666666666666666
3237	2683	0.16666666666666666
4296	2683	0.3333333333333333
945	2684	0.2
2380	2684	0.2
3237	2684	0.6
125	2685	0.0625
528	2685	0.25
2380	2685	0.5625
3237	2685	0.0625
7710	2685	0.0625
3237	2686	0.6
4296	2686	0.4
125	2687	0.2
3237	2687	0.8
125	2689	0.36363636363636365
376	2689	0.09090909090909091
945	2689	0.2727272727272727
2380	2689	0.09090909090909091
3000	2689	0.09090909090909091
3237	2689	0.09090909090909091
125	2690	0.2
1111	2690	0.6
1745	2690	0.2
125	2691	0.8571428571428571
3237	2691	0.14285714285714285
376	2692	1.0
125	2693	0.03225806451612903
376	2693	0.5
528	2693	0.016129032258064516
945	2693	0.016129032258064516
2380	2693	0.3064516129032258
3000	2693	0.016129032258064516
3237	2693	0.0967741935483871
4296	2693	0.016129032258064516
2380	2694	1.0
125	2695	0.25
7710	2695	0.75
1745	2696	0.3333333333333333
2380	2696	0.6666666666666666
2380	2697	1.0
125	2698	0.16666666666666666
7710	2698	0.8333333333333334
125	2699	0.2
528	2699	0.04
1111	2699	0.04
2380	2699	0.16
3000	2699	0.04
3237	2699	0.52
125	2700	0.29411764705882354
1111	2700	0.029411764705882353
2380	2700	0.6470588235294118
3237	2700	0.029411764705882353
125	2701	0.15384615384615385
376	2701	0.15384615384615385
2380	2701	0.38461538461538464
3237	2701	0.3076923076923077
125	2703	0.17543859649122806
1487	2703	0.017543859649122806
1745	2703	0.07017543859649122
2380	2703	0.40350877192982454
3237	2703	0.05263157894736842
7710	2703	0.2807017543859649
3237	2704	1.0
3237	2705	1.0
2380	2706	0.375
7710	2706	0.625
376	2707	0.2
2380	2707	0.4
3237	2707	0.4
2380	2708	1.0
2380	2709	1.0
376	2710	0.07142857142857142
1745	2710	0.21428571428571427
2380	2710	0.7142857142857143
2380	2711	1.0
376	2712	1.0
2380	2713	0.6
7710	2713	0.4
3237	2714	1.0
945	2715	0.3333333333333333
2380	2715	0.16666666666666666
3237	2715	0.5
945	2716	0.8
1111	2716	0.2
376	2717	0.6363636363636364
3237	2717	0.18181818181818182
4296	2717	0.18181818181818182
1111	2718	0.0625
2380	2718	0.0625
3237	2718	0.125
4296	2718	0.75
125	2719	0.5714285714285714
528	2719	0.14285714285714285
1745	2719	0.2857142857142857
125	2720	0.1111111111111111
3237	2720	0.8888888888888888
528	2721	1.0
125	2722	0.25
1978	2722	0.25
2380	2722	0.125
3237	2722	0.125
7710	2722	0.25
125	2723	0.125
3000	2723	0.125
3237	2723	0.75
125	2724	0.14285714285714285
376	2724	0.14285714285714285
528	2724	0.2857142857142857
1487	2724	0.14285714285714285
2380	2724	0.2857142857142857
2380	2725	0.2857142857142857
3237	2725	0.14285714285714285
7710	2725	0.5714285714285714
125	2726	0.05
376	2726	0.35
945	2726	0.1
2380	2726	0.3
3237	2726	0.1
4296	2726	0.05
7710	2726	0.05
376	2727	0.02040816326530612
945	2727	0.24489795918367346
2380	2727	0.5510204081632653
3237	2727	0.061224489795918366
7710	2727	0.12244897959183673
125	2728	0.2222222222222222
376	2728	0.1111111111111111
2380	2728	0.5555555555555556
3237	2728	0.1111111111111111
3237	2729	1.0
376	2730	0.7777777777777778
3237	2730	0.2222222222222222
3000	2731	0.5
4296	2731	0.5
2380	2732	0.2
3237	2732	0.8
3237	2733	1.0
2380	2734	1.0
125	2735	0.5
2380	2735	0.16666666666666666
3237	2735	0.16666666666666666
7710	2735	0.16666666666666666
125	2736	0.14285714285714285
376	2736	0.14285714285714285
3237	2736	0.42857142857142855
7710	2736	0.2857142857142857
945	2737	0.09090909090909091
2380	2737	0.8181818181818182
7710	2737	0.09090909090909091
376	2738	0.2
3237	2738	0.8
3237	2739	1.0
125	2740	0.06666666666666667
2380	2740	0.3333333333333333
3237	2740	0.6
125	2741	0.02564102564102564
376	2741	0.23076923076923078
2380	2741	0.3076923076923077
3237	2741	0.20512820512820512
4296	2741	0.20512820512820512
7840	2741	0.02564102564102564
528	2742	1.0
1111	2743	0.125
2380	2743	0.125
3000	2743	0.125
3237	2743	0.625
3237	2744	0.5
4296	2744	0.5
376	2745	0.5714285714285714
1901	2745	0.14285714285714285
3237	2745	0.2857142857142857
125	2746	0.08571428571428572
376	2746	0.02857142857142857
945	2746	0.02857142857142857
2380	2746	0.8285714285714286
7710	2746	0.02857142857142857
125	2747	0.4
2380	2747	0.4
7710	2747	0.2
125	2748	0.06060606060606061
945	2748	0.015151515151515152
1745	2748	0.15151515151515152
2380	2748	0.3939393939393939
3237	2748	0.3787878787878788
3237	2749	1.0
3237	2750	1.0
125	2751	0.5
2380	2751	0.5
125	2752	0.6
1745	2752	0.2
3000	2752	0.2
2380	2753	0.8333333333333334
3237	2753	0.16666666666666666
1745	2754	0.2
2380	2754	0.4
3237	2754	0.2
4296	2754	0.2
125	2755	0.25
3000	2755	0.08333333333333333
3237	2755	0.5
4296	2755	0.16666666666666666
2380	2756	0.4
3000	2756	0.4
3237	2756	0.2
125	2757	0.2
528	2757	0.6
945	2757	0.2
2380	2758	0.14285714285714285
3237	2758	0.8571428571428571
125	2759	0.2727272727272727
376	2759	0.09090909090909091
528	2759	0.18181818181818182
2380	2759	0.36363636363636365
3000	2759	0.09090909090909091
125	2760	0.06666666666666667
376	2760	0.03333333333333333
1111	2760	0.03333333333333333
2380	2760	0.6666666666666666
3237	2760	0.2
2380	2761	0.2
7710	2761	0.8
2380	2762	1.0
125	2763	0.10714285714285714
2380	2763	0.8214285714285714
3237	2763	0.03571428571428571
7710	2763	0.03571428571428571
945	2764	0.13043478260869565
1111	2764	0.08695652173913043
1487	2764	0.043478260869565216
2380	2764	0.34782608695652173
3237	2764	0.34782608695652173
7710	2764	0.043478260869565216
125	2765	0.2
528	2765	0.4
2380	2765	0.2
7710	2765	0.2
2380	2766	0.2
3237	2766	0.8
528	2767	0.16666666666666666
2380	2767	0.3333333333333333
3237	2767	0.08333333333333333
7710	2767	0.4166666666666667
376	2768	0.5
3000	2768	0.1
3237	2768	0.4
376	2769	0.16666666666666666
2380	2769	0.5
3237	2769	0.3333333333333333
376	2770	0.8571428571428571
3237	2770	0.14285714285714285
125	2771	1.0
528	2774	1.0
945	2775	0.6666666666666666
1111	2775	0.1111111111111111
1487	2775	0.1111111111111111
2380	2775	0.1111111111111111
125	2776	0.6666666666666666
2380	2776	0.1111111111111111
3000	2776	0.1111111111111111
3237	2776	0.1111111111111111
528	2777	0.1111111111111111
4296	2777	0.8888888888888888
125	2778	0.25
376	2778	0.25
2380	2778	0.08333333333333333
3237	2778	0.3333333333333333
7710	2778	0.08333333333333333
125	2779	0.1111111111111111
2380	2779	0.7777777777777778
3237	2779	0.1111111111111111
125	2780	0.038461538461538464
376	2780	0.3076923076923077
2380	2780	0.19230769230769232
3237	2780	0.2692307692307692
4296	2780	0.19230769230769232
125	2781	0.26666666666666666
376	2781	0.06666666666666667
528	2781	0.06666666666666667
945	2781	0.13333333333333333
2161	2781	0.06666666666666667
2380	2781	0.2
3237	2781	0.06666666666666667
7710	2781	0.13333333333333333
2380	2782	0.8333333333333334
7710	2782	0.16666666666666666
3237	2783	1.0
125	2784	0.07142857142857142
945	2784	0.14285714285714285
1111	2784	0.14285714285714285
2161	2784	0.07142857142857142
2380	2784	0.2857142857142857
3237	2784	0.14285714285714285
7710	2784	0.14285714285714285
2380	2785	1.0
125	2786	0.2
1745	2786	0.2
3237	2786	0.4
7710	2786	0.2
125	2787	0.027777777777777776
376	2787	0.7777777777777778
2380	2787	0.08333333333333333
3237	2787	0.1111111111111111
376	2788	0.05263157894736842
1901	2788	0.10526315789473684
3237	2788	0.05263157894736842
4296	2788	0.7894736842105263
125	2789	0.2
3237	2789	0.8
376	2790	0.4
3237	2790	0.6
125	2792	0.42857142857142855
1978	2792	0.14285714285714285
7710	2792	0.42857142857142855
376	2793	0.75
3237	2793	0.25
125	2794	0.4
2380	2794	0.2
3237	2794	0.4
125	2795	0.16666666666666666
376	2795	0.6666666666666666
3237	2795	0.08333333333333333
4296	2795	0.08333333333333333
125	2796	0.12903225806451613
945	2796	0.04838709677419355
1111	2796	0.03225806451612903
1487	2796	0.11290322580645161
1978	2796	0.016129032258064516
2380	2796	0.5
3237	2796	0.04838709677419355
4296	2796	0.016129032258064516
7710	2796	0.0967741935483871
125	2797	0.02702702702702703
1111	2797	0.05405405405405406
2380	2797	0.7567567567567568
3237	2797	0.16216216216216217
528	2798	0.3333333333333333
2380	2798	0.6666666666666666
376	2799	1.0
125	2800	0.07142857142857142
945	2800	0.5714285714285714
1487	2800	0.07142857142857142
2380	2800	0.21428571428571427
7710	2800	0.07142857142857142
125	2801	0.15
945	2801	0.06666666666666667
1111	2801	0.15
1487	2801	0.05
1745	2801	0.1
2380	2801	0.23333333333333334
3000	2801	0.016666666666666666
3237	2801	0.06666666666666667
4296	2801	0.1
7710	2801	0.06666666666666667
376	2802	0.25
3237	2802	0.5
7710	2802	0.25
376	2803	0.5
3237	2803	0.5
1111	2804	0.5
1745	2804	0.5
125	2805	0.05
2380	2805	0.9
7710	2805	0.05
376	2806	0.16666666666666666
2380	2806	0.6666666666666666
3237	2806	0.16666666666666666
376	2807	0.5833333333333334
2380	2807	0.041666666666666664
3237	2807	0.3333333333333333
4296	2807	0.041666666666666664
2380	2808	0.2
3237	2808	0.8
2380	2809	0.14285714285714285
3237	2809	0.8571428571428571
376	2811	0.2
3237	2811	0.8
125	2812	0.5
2380	2812	0.5
125	2813	0.3333333333333333
376	2813	0.1111111111111111
528	2813	0.1111111111111111
2380	2813	0.4444444444444444
125	2814	0.09090909090909091
1978	2814	0.09090909090909091
2380	2814	0.45454545454545453
3000	2814	0.09090909090909091
3237	2814	0.2727272727272727
376	2815	0.2
528	2815	0.2
2380	2815	0.6
376	2816	0.696969696969697
3237	2816	0.30303030303030304
2380	2817	0.2857142857142857
4296	2817	0.7142857142857143
125	2818	0.2
376	2818	0.2
2380	2818	0.4
3237	2818	0.2
2380	2819	0.3333333333333333
7710	2819	0.6666666666666666
125	2820	0.1
528	2820	0.7
945	2820	0.05
2380	2820	0.1
3237	2820	0.05
125	2821	0.375
2380	2821	0.125
3237	2821	0.5
376	2822	1.0
125	2823	0.6
2380	2823	0.4
4296	2824	1.0
2380	2825	0.8333333333333334
3237	2825	0.16666666666666666
376	2826	0.9389312977099237
2380	2826	0.022900763358778626
3237	2826	0.030534351145038167
4296	2826	0.007633587786259542
376	2828	0.125
945	2828	0.125
2380	2828	0.25
3237	2828	0.375
7710	2828	0.125
2380	2829	0.3333333333333333
3237	2829	0.3333333333333333
7710	2829	0.3333333333333333
125	2830	0.42857142857142855
528	2830	0.14285714285714285
2380	2830	0.2857142857142857
3237	2830	0.14285714285714285
125	2831	1.0
3237	2832	1.0
125	2833	0.2
945	2833	0.1
2380	2833	0.1
3237	2833	0.2
4296	2833	0.4
125	2834	0.4
2380	2834	0.4
3237	2834	0.2
125	2835	0.13333333333333333
376	2835	0.06666666666666667
945	2835	0.26666666666666666
1111	2835	0.06666666666666667
1487	2835	0.06666666666666667
2161	2835	0.06666666666666667
2380	2835	0.2
3237	2835	0.06666666666666667
7840	2835	0.06666666666666667
125	2836	0.09090909090909091
528	2836	0.045454545454545456
945	2836	0.045454545454545456
1111	2836	0.045454545454545456
1745	2836	0.09090909090909091
2380	2836	0.6363636363636364
3237	2836	0.045454545454545456
125	2837	0.15384615384615385
528	2837	0.15384615384615385
1745	2837	0.07692307692307693
2380	2837	0.3076923076923077
7710	2837	0.3076923076923077
1745	2838	1.0
2380	2839	0.16666666666666666
3000	2839	0.16666666666666666
3237	2839	0.6666666666666666
945	2840	0.5
2161	2840	0.16666666666666666
2380	2840	0.16666666666666666
7710	2840	0.16666666666666666
1745	2841	0.4
2380	2841	0.4
3237	2841	0.2
125	2842	0.03125
376	2842	0.3125
3237	2842	0.65625
125	2843	0.1
376	2843	0.5
2380	2843	0.05
3237	2843	0.2
4296	2843	0.15
125	2844	0.037037037037037035
945	2844	0.14814814814814814
1111	2844	0.5185185185185185
1487	2844	0.037037037037037035
1745	2844	0.037037037037037035
2380	2844	0.037037037037037035
3000	2844	0.07407407407407407
3237	2844	0.037037037037037035
4296	2844	0.037037037037037035
7710	2844	0.037037037037037035
125	2845	0.7692307692307693
1745	2845	0.07692307692307693
3237	2845	0.15384615384615385
125	2846	0.36363636363636365
945	2846	0.18181818181818182
1978	2846	0.09090909090909091
2161	2846	0.09090909090909091
2380	2846	0.18181818181818182
3000	2846	0.09090909090909091
125	2847	0.15384615384615385
376	2847	0.15384615384615385
1978	2847	0.02564102564102564
2380	2847	0.4358974358974359
3000	2847	0.10256410256410256
3237	2847	0.05128205128205128
7710	2847	0.07692307692307693
1745	2848	1.0
125	2849	0.14285714285714285
528	2849	0.42857142857142855
2380	2849	0.2857142857142857
3237	2849	0.14285714285714285
125	2850	0.09090909090909091
528	2850	0.2727272727272727
2380	2850	0.6363636363636364
376	2851	0.7368421052631579
3237	2851	0.2631578947368421
945	2852	0.16666666666666666
2380	2852	0.8333333333333334
125	2853	0.21428571428571427
376	2853	0.14285714285714285
2380	2853	0.2857142857142857
3237	2853	0.35714285714285715
4296	2854	1.0
125	2855	0.05952380952380952
376	2855	0.011904761904761904
528	2855	0.32142857142857145
1111	2855	0.011904761904761904
2380	2855	0.023809523809523808
3000	2855	0.011904761904761904
3237	2855	0.5595238095238095
125	2856	0.16666666666666666
2380	2856	0.6666666666666666
3237	2856	0.16666666666666666
125	2857	0.8333333333333334
2380	2857	0.16666666666666666
376	2858	0.8
3237	2858	0.2
4296	2859	1.0
3237	2860	1.0
376	2861	0.6666666666666666
2380	2861	0.3333333333333333
376	2862	0.16666666666666666
945	2862	0.16666666666666666
2380	2862	0.16666666666666666
3237	2862	0.3333333333333333
4296	2862	0.16666666666666666
376	2863	0.868421052631579
3237	2863	0.13157894736842105
3237	2864	1.0
1487	2865	0.09090909090909091
2380	2865	0.9090909090909091
125	2866	0.125
528	2866	0.025
945	2866	0.025
1111	2866	0.025
1745	2866	0.05
2380	2866	0.6
3237	2866	0.15
125	2867	0.28125
376	2867	0.015625
945	2867	0.078125
1978	2867	0.015625
2161	2867	0.015625
2380	2867	0.25
3000	2867	0.015625
3237	2867	0.234375
4296	2867	0.015625
7710	2867	0.078125
376	2868	0.05263157894736842
945	2868	0.05263157894736842
1111	2868	0.21052631578947367
1487	2868	0.05263157894736842
1745	2868	0.10526315789473684
2380	2868	0.2631578947368421
3237	2868	0.15789473684210525
4296	2868	0.05263157894736842
7710	2868	0.05263157894736842
3237	2869	1.0
2380	2870	0.7777777777777778
3000	2870	0.1111111111111111
3237	2870	0.1111111111111111
125	2871	0.09375
528	2871	0.15625
1111	2871	0.03125
2380	2871	0.625
3237	2871	0.09375
125	2872	0.4444444444444444
528	2872	0.2222222222222222
2380	2872	0.1111111111111111
3237	2872	0.1111111111111111
7710	2872	0.1111111111111111
125	2873	0.07692307692307693
528	2873	0.6923076923076923
2380	2873	0.07692307692307693
3237	2873	0.15384615384615385
2380	2874	0.4
3237	2874	0.4
7710	2874	0.2
125	2875	0.2857142857142857
2380	2875	0.5714285714285714
7710	2875	0.14285714285714285
945	2876	0.2
1111	2876	0.2
1745	2876	0.6
376	2877	0.2
3237	2877	0.8
432	2878	0.028901734104046242
703	2878	0.011560693641618497
812	2878	0.005780346820809248
1021	2878	0.07514450867052024
1152	2878	0.005780346820809248
1159	2878	0.07514450867052024
1168	2878	0.005780346820809248
1192	2878	0.017341040462427744
1256	2878	0.005780346820809248
1373	2878	0.028901734104046242
1631	2878	0.005780346820809248
1685	2878	0.017341040462427744
1837	2878	0.046242774566473986
2337	2878	0.005780346820809248
2605	2878	0.028901734104046242
2853	2878	0.005780346820809248
2962	2878	0.15606936416184972
3389	2878	0.028901734104046242
3800	2878	0.03468208092485549
3874	2878	0.04046242774566474
3878	2878	0.10982658959537572
4164	2878	0.005780346820809248
4763	2878	0.005780346820809248
4771	2878	0.03468208092485549
5602	2878	0.028901734104046242
5947	2878	0.03468208092485549
6240	2878	0.011560693641618497
6246	2878	0.046242774566473986
6258	2878	0.005780346820809248
6275	2878	0.005780346820809248
6686	2878	0.06936416184971098
6797	2878	0.005780346820809248
7501	2878	0.005780346820809248
945	2879	0.4
3237	2879	0.4
4296	2879	0.2
376	2880	0.7142857142857143
3237	2880	0.2857142857142857
945	2881	0.03571428571428571
2380	2881	0.7857142857142857
7710	2881	0.17857142857142858
945	2882	0.3333333333333333
1487	2882	0.16666666666666666
1978	2882	0.16666666666666666
3000	2882	0.16666666666666666
4296	2882	0.16666666666666666
1487	2883	0.5
2380	2883	0.5
125	2884	0.25
1487	2884	0.125
2380	2884	0.125
3000	2884	0.125
3237	2884	0.125
7710	2884	0.25
1745	2885	0.25
2380	2885	0.375
3237	2885	0.25
4296	2885	0.125
125	2886	0.2
2380	2886	0.8
528	2887	1.0
3237	2888	1.0
125	2889	0.1
2380	2889	0.8
7710	2889	0.1
125	2890	0.375
376	2890	0.125
528	2890	0.125
1745	2890	0.25
3237	2890	0.125
125	2891	0.02631578947368421
376	2891	0.5
945	2891	0.02631578947368421
1745	2891	0.10526315789473684
1978	2891	0.013157894736842105
2380	2891	0.11842105263157894
3000	2891	0.013157894736842105
3237	2891	0.05263157894736842
4296	2891	0.14473684210526316
125	2892	0.14285714285714285
376	2892	0.5
3237	2892	0.35714285714285715
945	2893	0.3333333333333333
2161	2893	0.3333333333333333
7710	2893	0.3333333333333333
1745	2894	1.0
2380	2895	1.0
2380	2896	1.0
2380	2897	1.0
125	2898	0.05
945	2898	0.05
1111	2898	0.05
2380	2898	0.65
3237	2898	0.1
7710	2898	0.1
125	2899	0.125
945	2899	0.0625
1111	2899	0.03125
1487	2899	0.03125
2380	2899	0.5625
3000	2899	0.0625
3237	2899	0.03125
7710	2899	0.09375
125	2900	0.2857142857142857
528	2900	0.14285714285714285
2380	2900	0.5714285714285714
3237	2901	1.0
125	2902	0.05555555555555555
2380	2902	0.05555555555555555
3237	2902	0.6666666666666666
4296	2902	0.2222222222222222
376	2903	0.14285714285714285
2380	2903	0.2857142857142857
3237	2903	0.14285714285714285
4296	2903	0.42857142857142855
2380	2904	0.3333333333333333
3237	2904	0.6666666666666666
376	2905	0.09090909090909091
945	2905	0.09090909090909091
1111	2905	0.09090909090909091
3237	2905	0.7272727272727273
125	2906	0.3333333333333333
376	2906	0.16666666666666666
2380	2906	0.3333333333333333
4296	2906	0.16666666666666666
3237	2907	1.0
376	2908	0.2222222222222222
2380	2908	0.2222222222222222
3000	2908	0.1111111111111111
4296	2908	0.4444444444444444
125	2909	0.8461538461538461
2380	2909	0.15384615384615385
125	2910	0.30434782608695654
376	2910	0.08695652173913043
945	2910	0.08695652173913043
1745	2910	0.13043478260869565
1978	2910	0.043478260869565216
2161	2910	0.043478260869565216
3000	2910	0.043478260869565216
3237	2910	0.21739130434782608
4296	2910	0.043478260869565216
2380	2911	0.6
3000	2911	0.2
3237	2911	0.2
125	2912	0.06060606060606061
1487	2912	0.030303030303030304
2380	2912	0.45454545454545453
3237	2912	0.45454545454545453
125	2913	0.13636363636363635
528	2913	0.045454545454545456
945	2913	0.045454545454545456
1111	2913	0.045454545454545456
1745	2913	0.045454545454545456
2380	2913	0.36363636363636365
3237	2913	0.045454545454545456
7710	2913	0.2727272727272727
3237	2914	1.0
125	2915	0.1
528	2915	0.05
2380	2915	0.3
3000	2915	0.55
1111	2916	0.42857142857142855
2380	2916	0.2857142857142857
3237	2916	0.14285714285714285
7710	2916	0.14285714285714285
125	2917	1.0
125	2918	0.1111111111111111
1111	2918	0.2222222222222222
1487	2918	0.1111111111111111
2380	2918	0.1111111111111111
3237	2918	0.2222222222222222
4296	2918	0.2222222222222222
2380	2919	0.25
3000	2919	0.25
3237	2919	0.5
125	2920	0.20689655172413793
528	2920	0.6551724137931034
3237	2920	0.13793103448275862
945	2921	0.14285714285714285
2380	2921	0.14285714285714285
3237	2921	0.7142857142857143
125	2922	0.2222222222222222
2380	2922	0.6666666666666666
3237	2922	0.1111111111111111
2380	2923	1.0
376	2924	0.7
945	2924	0.04
1111	2924	0.04
1745	2924	0.06
3237	2924	0.06
7710	2924	0.1
125	2925	0.15384615384615385
945	2925	0.3076923076923077
2380	2925	0.46153846153846156
7710	2925	0.07692307692307693
3237	2926	1.0
3237	2927	1.0
945	2928	0.4
2380	2928	0.2
3237	2928	0.4
125	2929	0.2
376	2929	0.2
2380	2929	0.6
3000	2930	0.2
3237	2930	0.8
125	2931	0.015873015873015872
2380	2931	0.9841269841269841
4296	2932	1.0
125	2933	0.16666666666666666
376	2933	0.16666666666666666
2380	2933	0.3333333333333333
3237	2933	0.16666666666666666
4296	2933	0.16666666666666666
125	2934	0.06542056074766354
376	2934	0.009345794392523364
945	2934	0.07476635514018691
1111	2934	0.14018691588785046
1487	2934	0.037383177570093455
1745	2934	0.037383177570093455
2161	2934	0.009345794392523364
2380	2934	0.4953271028037383
3000	2934	0.009345794392523364
3237	2934	0.08411214953271028
7710	2934	0.037383177570093455
528	2935	0.8181818181818182
2380	2935	0.09090909090909091
3237	2935	0.09090909090909091
528	2936	1.0
125	2937	0.2857142857142857
2380	2937	0.5714285714285714
3000	2937	0.14285714285714285
125	2938	0.375
2380	2938	0.5
3237	2938	0.125
125	2939	0.15384615384615385
376	2939	0.038461538461538464
1111	2939	0.15384615384615385
1487	2939	0.11538461538461539
1745	2939	0.07692307692307693
2380	2939	0.11538461538461539
3000	2939	0.07692307692307693
3237	2939	0.2692307692307692
125	2940	0.2
2380	2940	0.2
3237	2940	0.6
376	2941	1.0
125	2942	0.8235294117647058
1487	2942	0.058823529411764705
2380	2942	0.058823529411764705
3237	2942	0.058823529411764705
125	2943	0.2
2380	2943	0.6
3237	2943	0.2
125	2944	0.6363636363636364
945	2944	0.18181818181818182
2380	2944	0.09090909090909091
7710	2944	0.09090909090909091
376	2945	0.5238095238095238
945	2945	0.09523809523809523
1111	2945	0.09523809523809523
2380	2945	0.2857142857142857
2380	2946	0.8
3237	2946	0.2
125	2947	0.6
4296	2947	0.4
376	2948	0.2857142857142857
2380	2948	0.7142857142857143
2380	2949	0.625
3237	2949	0.25
4296	2949	0.125
1111	2950	1.0
125	2952	0.07692307692307693
2380	2952	0.46153846153846156
3000	2952	0.07692307692307693
3237	2952	0.23076923076923078
4296	2952	0.07692307692307693
7710	2952	0.07692307692307693
125	2953	0.35294117647058826
376	2953	0.058823529411764705
1111	2953	0.058823529411764705
2380	2953	0.4117647058823529
3000	2953	0.058823529411764705
3237	2953	0.058823529411764705
528	2954	0.875
2380	2954	0.0625
3237	2954	0.0625
125	2955	0.1111111111111111
376	2955	0.1111111111111111
2380	2955	0.1111111111111111
3237	2955	0.6666666666666666
2380	2956	0.6
3000	2956	0.2
3237	2956	0.2
125	2957	0.08333333333333333
2380	2957	0.3333333333333333
7710	2957	0.5833333333333334
125	2958	0.5454545454545454
945	2958	0.09090909090909091
1745	2958	0.09090909090909091
2380	2958	0.18181818181818182
3237	2958	0.09090909090909091
376	2959	0.1111111111111111
1487	2959	0.1111111111111111
2380	2959	0.2222222222222222
3237	2959	0.3333333333333333
7710	2959	0.2222222222222222
125	2960	0.8
2380	2960	0.2
125	2961	0.15384615384615385
528	2961	0.7692307692307693
3237	2961	0.07692307692307693
2878	2962	1.0
1487	2963	0.125
2380	2963	0.75
3237	2963	0.125
125	2964	0.3333333333333333
376	2964	0.047619047619047616
528	2964	0.14285714285714285
945	2964	0.09523809523809523
1111	2964	0.047619047619047616
1487	2964	0.047619047619047616
2380	2964	0.23809523809523808
3237	2964	0.047619047619047616
125	2965	0.8
2380	2965	0.2
1978	2966	0.2222222222222222
2380	2966	0.5555555555555556
3237	2966	0.1111111111111111
7710	2966	0.1111111111111111
125	2967	0.18181818181818182
376	2967	0.18181818181818182
528	2967	0.09090909090909091
945	2967	0.09090909090909091
2380	2967	0.2727272727272727
3237	2967	0.18181818181818182
376	2968	0.125
3237	2968	0.125
4296	2968	0.75
125	2969	0.42857142857142855
528	2969	0.14285714285714285
2380	2969	0.35714285714285715
3237	2969	0.07142857142857142
125	2970	0.14285714285714285
1111	2970	0.2857142857142857
2380	2970	0.2857142857142857
3237	2970	0.2857142857142857
376	2971	0.2
4296	2971	0.8
1745	2972	0.2
2380	2972	0.4
3237	2972	0.4
376	2973	0.35
528	2973	0.05
1487	2973	0.05
1745	2973	0.05
2380	2973	0.05
3237	2973	0.45
2380	2975	0.8333333333333334
3237	2975	0.16666666666666666
125	2976	0.16666666666666666
945	2976	0.25
1745	2976	0.4166666666666667
2380	2976	0.08333333333333333
3237	2976	0.041666666666666664
7710	2976	0.041666666666666664
125	2977	0.0625
376	2977	0.0625
2380	2977	0.6875
3237	2977	0.1875
376	2978	0.7058823529411765
2380	2978	0.23529411764705882
3237	2978	0.058823529411764705
125	2979	0.25
2380	2979	0.25
7710	2979	0.5
376	2980	1.0
125	2981	0.16666666666666666
2380	2981	0.8333333333333334
945	2982	0.16666666666666666
3000	2982	0.3333333333333333
3237	2982	0.5
125	2983	0.08108108108108109
945	2983	0.05405405405405406
1487	2983	0.2972972972972973
1745	2983	0.10810810810810811
2380	2983	0.2702702702702703
3237	2983	0.05405405405405406
7710	2983	0.13513513513513514
376	2984	0.375
528	2984	0.125
2380	2984	0.375
4296	2984	0.125
125	2985	0.4
376	2985	0.1
945	2985	0.1
1487	2985	0.1
1745	2985	0.1
2380	2985	0.1
7710	2985	0.1
1745	2986	0.2
2380	2986	0.8
528	2987	0.9230769230769231
1111	2987	0.05128205128205128
2380	2987	0.02564102564102564
1111	2988	0.1
2380	2988	0.1
3000	2988	0.8
125	2989	0.2857142857142857
2380	2989	0.42857142857142855
3237	2989	0.2857142857142857
528	2990	0.05
2380	2990	0.9
3000	2990	0.05
125	2991	0.84
2380	2991	0.12
3237	2991	0.04
125	2992	0.09090909090909091
376	2992	0.09090909090909091
528	2992	0.45454545454545453
2380	2992	0.2727272727272727
7710	2992	0.09090909090909091
