5636	31826
3396	3015	0.034482758620689655
3509	3015	0.034482758620689655
3640	3015	0.034482758620689655
3818	3015	0.034482758620689655
4184	3015	0.034482758620689655
4244	3015	0.034482758620689655
4424	3015	0.06896551724137931
4429	3015	0.034482758620689655
4642	3015	0.034482758620689655
5167	3015	0.034482758620689655
5327	3015	0.034482758620689655
19	3016	0.058823529411764705
365	3016	0.058823529411764705
1198	3016	0.058823529411764705
1205	3016	0.058823529411764705
1419	3016	0.058823529411764705
1731	3016	0.058823529411764705
1803	3016	0.058823529411764705
1858	3016	0.058823529411764705
2482	3016	0.058823529411764705
2601	3016	0.058823529411764705
2979	3016	0.058823529411764705
3128	3016	0.058823529411764705
4335	3016	0.058823529411764705
4429	3016	0.058823529411764705
4765	3016	0.058823529411764705
4794	3016	0.058823529411764705
5267	3016	0.058823529411764705
4297	3017	0.625
4991	3017	0.125
5467	3017	0.25
876	3018	0.5
2185	3018	0.25
5485	3018	0.25
946	3019	0.16666666666666666
1036	3019	0.08333333333333333
1352	3019	0.08333333333333333
1419	3019	0.16666666666666666
1731	3019	0.08333333333333333
4163	3019	0.08333333333333333
4688	3019	0.16666666666666666
4918	3019	0.08333333333333333
5007	3019	0.08333333333333333
1620	3020	0.14285714285714285
1674	3020	0.14285714285714285
2382	3020	0.14285714285714285
2452	3020	0.14285714285714285
4244	3020	0.2857142857142857
4424	3020	0.14285714285714285
3427	3021	1.0
282	3022	0.05555555555555555
365	3022	0.05555555555555555
705	3022	0.05555555555555555
885	3022	0.05555555555555555
1674	3022	0.16666666666666666
2210	3022	0.05555555555555555
2382	3022	0.2222222222222222
2452	3022	0.05555555555555555
3818	3022	0.05555555555555555
4987	3022	0.05555555555555555
5192	3022	0.05555555555555555
5295	3022	0.05555555555555555
5485	3022	0.05555555555555555
1548	3024	0.25
3260	3024	0.25
4424	3024	0.25
4429	3024	0.25
1419	3026	0.6666666666666666
1674	3026	0.16666666666666666
4335	3026	0.16666666666666666
1915	3027	0.16666666666666666
2104	3027	0.16666666666666666
2368	3027	0.16666666666666666
3427	3027	0.16666666666666666
3857	3027	0.16666666666666666
4888	3027	0.16666666666666666
1786	3028	0.3333333333333333
2736	3028	0.3333333333333333
3116	3028	0.3333333333333333
3278	3029	1.0
2230	3030	1.0
282	3031	1.0
19	3032	0.2
1285	3032	0.2
3808	3032	0.2
4522	3032	0.4
282	3034	0.1111111111111111
1240	3034	0.1111111111111111
2192	3034	0.1111111111111111
3611	3034	0.1111111111111111
4008	3034	0.1111111111111111
4429	3034	0.1111111111111111
4522	3034	0.1111111111111111
5267	3034	0.1111111111111111
5473	3034	0.1111111111111111
1419	3035	0.8571428571428571
1915	3035	0.14285714285714285
1198	3036	0.16666666666666666
1867	3036	0.16666666666666666
2382	3036	0.16666666666666666
2452	3036	0.16666666666666666
3967	3036	0.16666666666666666
5516	3036	0.16666666666666666
1618	3037	0.125
3768	3037	0.75
4013	3037	0.125
1334	3038	0.14285714285714285
1419	3038	0.5714285714285714
1803	3038	0.2857142857142857
1334	3039	0.3333333333333333
3580	3039	0.3333333333333333
4794	3039	0.3333333333333333
5058	3040	1.0
876	3041	0.5
4429	3041	0.25
4850	3041	0.25
365	3042	0.08333333333333333
557	3042	0.08333333333333333
794	3042	0.08333333333333333
1266	3042	0.08333333333333333
1419	3042	0.3333333333333333
2520	3042	0.08333333333333333
3339	3042	0.08333333333333333
3378	3042	0.08333333333333333
4642	3042	0.08333333333333333
2309	3043	1.0
469	3044	0.037037037037037035
937	3044	0.037037037037037035
1240	3044	0.07407407407407407
1334	3044	0.037037037037037035
1534	3044	0.07407407407407407
1633	3044	0.037037037037037035
1915	3044	0.4444444444444444
3314	3044	0.037037037037037035
3427	3044	0.14814814814814814
3565	3044	0.037037037037037035
4620	3044	0.037037037037037035
228	3045	0.034482758620689655
531	3045	0.034482758620689655
603	3045	0.034482758620689655
1966	3045	0.06896551724137931
2003	3045	0.034482758620689655
2054	3045	0.7586206896551724
4814	3045	0.034482758620689655
19	3046	0.14285714285714285
365	3046	0.14285714285714285
885	3046	0.14285714285714285
1674	3046	0.14285714285714285
4890	3046	0.14285714285714285
5084	3046	0.14285714285714285
5591	3046	0.14285714285714285
113	3047	1.0
369	3048	0.041666666666666664
1184	3048	0.125
2062	3048	0.041666666666666664
2359	3048	0.041666666666666664
2941	3048	0.041666666666666664
3495	3048	0.041666666666666664
4297	3048	0.041666666666666664
4313	3048	0.041666666666666664
4723	3048	0.041666666666666664
5467	3048	0.5416666666666666
2272	3049	0.08333333333333333
2513	3049	0.3333333333333333
2534	3049	0.3333333333333333
2911	3049	0.08333333333333333
4293	3049	0.08333333333333333
5467	3049	0.08333333333333333
365	3050	0.3333333333333333
1011	3050	0.3333333333333333
5084	3050	0.3333333333333333
1015	3051	0.1111111111111111
1560	3051	0.8888888888888888
5058	3052	1.0
77	3053	0.06666666666666667
365	3053	0.06666666666666667
436	3053	0.06666666666666667
649	3053	0.06666666666666667
971	3053	0.2
1419	3053	0.06666666666666667
1858	3053	0.06666666666666667
1867	3053	0.06666666666666667
2224	3053	0.06666666666666667
2798	3053	0.2
3980	3053	0.06666666666666667
3581	3054	1.0
1521	3055	1.0
369	3056	0.009345794392523364
1184	3056	0.009345794392523364
3445	3056	0.009345794392523364
3495	3056	0.018691588785046728
4723	3056	0.009345794392523364
5467	3056	0.9439252336448598
1428	3057	1.0
2719	3058	0.3333333333333333
4555	3058	0.6666666666666666
716	3059	0.14285714285714285
1674	3059	0.14285714285714285
2210	3059	0.14285714285714285
2452	3059	0.14285714285714285
4146	3059	0.14285714285714285
5327	3059	0.2857142857142857
282	3060	0.25
1419	3060	0.25
1455	3060	0.25
3304	3060	0.25
365	3061	0.2
665	3061	0.2
1352	3061	0.2
1510	3061	0.2
3580	3061	0.2
128	3062	0.07692307692307693
253	3062	0.07692307692307693
365	3062	0.07692307692307693
787	3062	0.07692307692307693
1352	3062	0.07692307692307693
1803	3062	0.23076923076923078
2456	3062	0.07692307692307693
2764	3062	0.07692307692307693
3128	3062	0.07692307692307693
4008	3062	0.07692307692307693
5192	3062	0.07692307692307693
292	3063	0.3333333333333333
2054	3063	0.3333333333333333
5467	3063	0.3333333333333333
62	3064	0.125
113	3064	0.125
1375	3064	0.125
2581	3064	0.125
2989	3064	0.125
3512	3064	0.125
3952	3064	0.25
325	3065	0.014285714285714285
365	3065	0.02857142857142857
649	3065	0.014285714285714285
716	3065	0.014285714285714285
787	3065	0.014285714285714285
794	3065	0.014285714285714285
876	3065	0.02857142857142857
913	3065	0.05714285714285714
937	3065	0.014285714285714285
1136	3065	0.014285714285714285
1205	3065	0.014285714285714285
1218	3065	0.014285714285714285
1266	3065	0.014285714285714285
1334	3065	0.04285714285714286
1419	3065	0.02857142857142857
1473	3065	0.014285714285714285
1488	3065	0.02857142857142857
1510	3065	0.014285714285714285
1674	3065	0.02857142857142857
1782	3065	0.014285714285714285
1803	3065	0.02857142857142857
1858	3065	0.014285714285714285
1867	3065	0.014285714285714285
2246	3065	0.014285714285714285
2353	3065	0.014285714285714285
2382	3065	0.014285714285714285
2456	3065	0.014285714285714285
2482	3065	0.02857142857142857
2639	3065	0.014285714285714285
2851	3065	0.014285714285714285
2892	3065	0.014285714285714285
2979	3065	0.014285714285714285
3038	3065	0.014285714285714285
3062	3065	0.014285714285714285
3128	3065	0.02857142857142857
3260	3065	0.02857142857142857
3396	3065	0.014285714285714285
3415	3065	0.014285714285714285
3473	3065	0.014285714285714285
3486	3065	0.014285714285714285
3509	3065	0.014285714285714285
3860	3065	0.014285714285714285
3956	3065	0.014285714285714285
3967	3065	0.014285714285714285
4244	3065	0.02857142857142857
4335	3065	0.02857142857142857
4424	3065	0.014285714285714285
4765	3065	0.014285714285714285
4846	3065	0.014285714285714285
5167	3065	0.014285714285714285
5192	3065	0.014285714285714285
5535	3065	0.014285714285714285
5554	3065	0.014285714285714285
5592	3065	0.014285714285714285
1419	3066	0.14285714285714285
3541	3066	0.8571428571428571
745	3067	0.041666666666666664
1246	3067	0.041666666666666664
2331	3067	0.041666666666666664
2771	3067	0.041666666666666664
3517	3067	0.08333333333333333
3730	3067	0.2916666666666667
3983	3067	0.08333333333333333
5467	3067	0.2916666666666667
5546	3067	0.08333333333333333
365	3068	0.18181818181818182
1011	3068	0.18181818181818182
1419	3068	0.09090909090909091
2185	3068	0.09090909090909091
2452	3068	0.09090909090909091
2943	3068	0.09090909090909091
3311	3068	0.09090909090909091
3967	3068	0.09090909090909091
4918	3068	0.09090909090909091
2547	3069	0.5
3768	3069	0.5
618	3070	0.3333333333333333
2411	3070	0.3333333333333333
4163	3070	0.3333333333333333
365	3071	0.5
1674	3071	0.5
365	3072	0.125
1240	3072	0.25
1674	3072	0.125
1803	3072	0.125
2998	3072	0.125
3065	3072	0.125
4882	3072	0.125
5058	3073	1.0
690	3074	0.2
4522	3074	0.8
3191	3075	0.14285714285714285
4736	3075	0.2857142857142857
4933	3075	0.5714285714285714
642	3076	0.3333333333333333
2452	3076	0.3333333333333333
3002	3076	0.3333333333333333
1731	3078	0.125
2452	3078	0.125
3179	3078	0.125
3849	3078	0.125
3967	3078	0.25
4244	3078	0.125
5167	3078	0.125
1402	3079	0.8
1592	3079	0.2
365	3080	0.3870967741935484
787	3080	0.06451612903225806
1064	3080	0.03225806451612903
1171	3080	0.03225806451612903
1510	3080	0.03225806451612903
1674	3080	0.25806451612903225
2452	3080	0.03225806451612903
2460	3080	0.03225806451612903
4244	3080	0.03225806451612903
4424	3080	0.03225806451612903
4429	3080	0.03225806451612903
5516	3080	0.03225806451612903
1433	3081	0.42857142857142855
2794	3081	0.14285714285714285
4195	3081	0.14285714285714285
4512	3081	0.14285714285714285
4547	3081	0.14285714285714285
282	3082	0.02857142857142857
325	3082	0.02857142857142857
365	3082	0.05714285714285714
716	3082	0.02857142857142857
1047	3082	0.02857142857142857
1198	3082	0.02857142857142857
1352	3082	0.02857142857142857
1507	3082	0.02857142857142857
1510	3082	0.02857142857142857
1674	3082	0.08571428571428572
1721	3082	0.02857142857142857
1731	3082	0.02857142857142857
1803	3082	0.08571428571428572
2185	3082	0.02857142857142857
2382	3082	0.05714285714285714
2452	3082	0.02857142857142857
2520	3082	0.05714285714285714
3339	3082	0.02857142857142857
3541	3082	0.02857142857142857
3580	3082	0.02857142857142857
3906	3082	0.02857142857142857
3967	3082	0.05714285714285714
4335	3082	0.02857142857142857
4424	3082	0.05714285714285714
4720	3082	0.02857142857142857
4890	3082	0.02857142857142857
2943	3083	0.3333333333333333
3415	3083	0.3333333333333333
4335	3083	0.3333333333333333
946	3085	0.1
1064	3085	0.1
1171	3085	0.1
1419	3085	0.1
1768	3085	0.1
2540	3085	0.1
4736	3085	0.3
4846	3085	0.1
306	3086	0.07692307692307693
1192	3086	0.07692307692307693
1211	3086	0.07692307692307693
1347	3086	0.07692307692307693
1419	3086	0.07692307692307693
2104	3086	0.07692307692307693
2183	3086	0.07692307692307693
3183	3086	0.07692307692307693
3586	3086	0.07692307692307693
3958	3086	0.15384615384615385
4497	3086	0.07692307692307693
4955	3086	0.07692307692307693
654	3087	0.14285714285714285
1352	3087	0.14285714285714285
2210	3087	0.14285714285714285
4890	3087	0.14285714285714285
5327	3087	0.2857142857142857
5543	3087	0.14285714285714285
4933	3089	1.0
3339	3090	1.0
5199	3091	0.3333333333333333
5559	3091	0.6666666666666666
1797	3092	0.25
1945	3092	0.625
2547	3092	0.125
946	3093	0.16666666666666666
1079	3093	0.16666666666666666
1473	3093	0.16666666666666666
2950	3093	0.16666666666666666
5272	3093	0.16666666666666666
5617	3093	0.16666666666666666
282	3094	0.02631578947368421
325	3094	0.02631578947368421
365	3094	0.07894736842105263
469	3094	0.05263157894736842
716	3094	0.05263157894736842
787	3094	0.05263157894736842
937	3094	0.05263157894736842
1171	3094	0.02631578947368421
1205	3094	0.05263157894736842
1251	3094	0.02631578947368421
1419	3094	0.02631578947368421
1510	3094	0.02631578947368421
1674	3094	0.18421052631578946
2452	3094	0.02631578947368421
2807	3094	0.02631578947368421
3509	3094	0.02631578947368421
4508	3094	0.02631578947368421
4720	3094	0.02631578947368421
4846	3094	0.02631578947368421
4882	3094	0.02631578947368421
5007	3094	0.02631578947368421
5327	3094	0.02631578947368421
5433	3094	0.02631578947368421
5543	3094	0.02631578947368421
5591	3094	0.02631578947368421
3581	3095	0.6666666666666666
5115	3095	0.3333333333333333
1295	3096	0.07692307692307693
1469	3096	0.5384615384615384
3807	3096	0.07692307692307693
3873	3096	0.23076923076923078
5379	3096	0.07692307692307693
343	3097	0.008130081300813009
436	3097	0.0027100271002710027
469	3097	0.0027100271002710027
480	3097	0.0027100271002710027
705	3097	0.0027100271002710027
740	3097	0.0027100271002710027
817	3097	0.2032520325203252
887	3097	0.0027100271002710027
1093	3097	0.005420054200542005
1124	3097	0.005420054200542005
1211	3097	0.0027100271002710027
1428	3097	0.0027100271002710027
1510	3097	0.0027100271002710027
1521	3097	0.0027100271002710027
1528	3097	0.0027100271002710027
1534	3097	0.0027100271002710027
1542	3097	0.0027100271002710027
1633	3097	0.008130081300813009
1698	3097	0.0027100271002710027
1818	3097	0.0027100271002710027
1915	3097	0.01084010840108401
1922	3097	0.0027100271002710027
2238	3097	0.0027100271002710027
2307	3097	0.04878048780487805
2435	3097	0.0027100271002710027
2516	3097	0.005420054200542005
2520	3097	0.013550135501355014
2529	3097	0.0027100271002710027
2597	3097	0.0027100271002710027
2688	3097	0.0027100271002710027
2851	3097	0.005420054200542005
2943	3097	0.0027100271002710027
2979	3097	0.0027100271002710027
2998	3097	0.02981029810298103
3115	3097	0.0027100271002710027
3122	3097	0.0027100271002710027
3299	3097	0.0027100271002710027
3380	3097	0.0027100271002710027
3388	3097	0.0027100271002710027
3408	3097	0.005420054200542005
3427	3097	0.02168021680216802
3509	3097	0.008130081300813009
3541	3097	0.024390243902439025
3581	3097	0.0027100271002710027
3773	3097	0.0027100271002710027
3845	3097	0.0027100271002710027
3882	3097	0.0027100271002710027
3916	3097	0.0027100271002710027
3956	3097	0.10569105691056911
3960	3097	0.0027100271002710027
3967	3097	0.0027100271002710027
4005	3097	0.005420054200542005
4142	3097	0.0027100271002710027
4244	3097	0.0027100271002710027
4263	3097	0.0027100271002710027
4264	3097	0.0027100271002710027
4276	3097	0.0027100271002710027
4297	3097	0.0027100271002710027
4322	3097	0.0027100271002710027
4428	3097	0.0027100271002710027
4429	3097	0.005420054200542005
4596	3097	0.013550135501355014
4612	3097	0.0027100271002710027
4617	3097	0.0027100271002710027
4736	3097	0.25203252032520324
4787	3097	0.005420054200542005
4812	3097	0.008130081300813009
4942	3097	0.0027100271002710027
4989	3097	0.04065040650406504
4990	3097	0.008130081300813009
5183	3097	0.005420054200542005
5249	3097	0.005420054200542005
5267	3097	0.0027100271002710027
5287	3097	0.0027100271002710027
5398	3097	0.008130081300813009
5415	3097	0.0027100271002710027
4624	3098	0.8125
5249	3098	0.1875
4933	3099	1.0
2233	3100	0.1
5058	3100	0.9
1433	3101	0.08333333333333333
1716	3101	0.08333333333333333
1859	3101	0.08333333333333333
2534	3101	0.16666666666666666
2940	3101	0.16666666666666666
3784	3101	0.08333333333333333
4304	3101	0.08333333333333333
4675	3101	0.08333333333333333
5467	3101	0.08333333333333333
5588	3101	0.08333333333333333
365	3102	1.0
365	3103	0.14285714285714285
1240	3103	0.14285714285714285
2192	3103	0.14285714285714285
3967	3103	0.14285714285714285
5084	3103	0.14285714285714285
5167	3103	0.14285714285714285
5591	3103	0.14285714285714285
794	3104	0.16666666666666666
946	3104	0.16666666666666666
1510	3104	0.16666666666666666
2210	3104	0.16666666666666666
2482	3104	0.16666666666666666
3580	3104	0.16666666666666666
716	3105	0.125
1373	3105	0.125
3378	3105	0.75
469	3106	0.1111111111111111
787	3106	0.2222222222222222
1731	3106	0.1111111111111111
2959	3106	0.1111111111111111
3640	3106	0.1111111111111111
3818	3106	0.1111111111111111
4335	3106	0.1111111111111111
4429	3106	0.1111111111111111
282	3107	0.16666666666666666
1070	3107	0.16666666666666666
1197	3107	0.16666666666666666
1674	3107	0.16666666666666666
3260	3107	0.16666666666666666
4335	3107	0.16666666666666666
794	3108	0.1111111111111111
1419	3108	0.6666666666666666
3580	3108	0.1111111111111111
5327	3108	0.1111111111111111
439	3109	0.08333333333333333
1235	3109	0.16666666666666666
1356	3109	0.041666666666666664
1538	3109	0.041666666666666664
1550	3109	0.08333333333333333
2806	3109	0.25
3135	3109	0.20833333333333334
3166	3109	0.08333333333333333
5450	3109	0.041666666666666664
1428	3110	1.0
1248	3111	0.125
1635	3111	0.125
2770	3111	0.125
4351	3111	0.375
4710	3111	0.125
5467	3111	0.125
2183	3112	0.3333333333333333
4163	3112	0.3333333333333333
4497	3112	0.3333333333333333
2727	3114	0.4
3946	3114	0.4
4457	3114	0.2
1428	3115	1.0
1786	3116	0.14285714285714285
2736	3116	0.42857142857142855
3028	3116	0.42857142857142855
667	3117	0.1
731	3117	0.1
946	3117	0.1
1068	3117	0.1
1334	3117	0.1
1858	3117	0.1
2639	3117	0.1
2657	3117	0.1
3952	3117	0.1
4479	3117	0.1
1171	3118	0.14285714285714285
5123	3118	0.2857142857142857
5267	3118	0.42857142857142855
5322	3118	0.14285714285714285
2152	3119	1.0
1295	3120	0.11764705882352941
1796	3120	0.7647058823529411
3768	3120	0.11764705882352941
1271	3121	0.08333333333333333
1594	3121	0.08333333333333333
2052	3121	0.16666666666666666
2513	3121	0.08333333333333333
2592	3121	0.08333333333333333
3712	3121	0.08333333333333333
3910	3121	0.08333333333333333
4077	3121	0.08333333333333333
4518	3121	0.08333333333333333
4814	3121	0.08333333333333333
4991	3121	0.08333333333333333
1211	3122	1.0
2943	3123	1.0
2294	3124	1.0
724	3125	0.125
1308	3125	0.125
1674	3125	0.125
4522	3125	0.125
5249	3125	0.5
998	3127	0.6363636363636364
1175	3127	0.2727272727272727
1875	3127	0.09090909090909091
325	3128	0.07142857142857142
1198	3128	0.07142857142857142
1674	3128	0.07142857142857142
1803	3128	0.42857142857142855
2452	3128	0.14285714285714285
2764	3128	0.07142857142857142
3967	3128	0.14285714285714285
1419	3129	0.75
1488	3129	0.125
1805	3129	0.125
19	3130	0.09090909090909091
365	3130	0.09090909090909091
848	3130	0.09090909090909091
1105	3130	0.09090909090909091
1317	3130	0.09090909090909091
2460	3130	0.09090909090909091
3880	3130	0.09090909090909091
4429	3130	0.09090909090909091
4691	3130	0.09090909090909091
4997	3130	0.09090909090909091
5554	3130	0.09090909090909091
177	3131	0.05263157894736842
365	3131	0.05263157894736842
665	3131	0.05263157894736842
937	3131	0.05263157894736842
1205	3131	0.05263157894736842
1419	3131	0.05263157894736842
1561	3131	0.05263157894736842
1674	3131	0.10526315789473684
1731	3131	0.05263157894736842
3415	3131	0.05263157894736842
4335	3131	0.21052631578947367
5123	3131	0.10526315789473684
5267	3131	0.05263157894736842
5473	3131	0.05263157894736842
1352	3132	0.16666666666666666
2066	3132	0.16666666666666666
4720	3132	0.16666666666666666
4890	3132	0.16666666666666666
5084	3132	0.16666666666666666
5485	3132	0.16666666666666666
1419	3133	1.0
19	3134	0.3333333333333333
365	3134	0.16666666666666666
3640	3134	0.16666666666666666
4720	3134	0.16666666666666666
4918	3134	0.16666666666666666
1235	3135	0.3333333333333333
1538	3135	0.16666666666666666
2806	3135	0.5
228	3136	0.8
2054	3136	0.1
2771	3136	0.1
2185	3137	0.2
4244	3137	0.2
4335	3137	0.2
4424	3137	0.4
1488	3138	0.3333333333333333
5005	3138	0.6666666666666666
282	3139	0.041666666666666664
365	3139	0.041666666666666664
920	3139	0.041666666666666664
1035	3139	0.041666666666666664
1334	3139	0.041666666666666664
1352	3139	0.041666666666666664
1419	3139	0.16666666666666666
1674	3139	0.041666666666666664
1803	3139	0.041666666666666664
1873	3139	0.041666666666666664
2382	3139	0.08333333333333333
2452	3139	0.041666666666666664
3260	3139	0.041666666666666664
4163	3139	0.041666666666666664
4335	3139	0.125
4846	3139	0.041666666666666664
5327	3139	0.041666666666666664
5591	3139	0.041666666666666664
380	3140	0.14285714285714285
876	3140	0.2857142857142857
1510	3140	0.5714285714285714
3952	3141	1.0
365	3142	0.1
469	3142	0.1
920	3142	0.1
1674	3142	0.3
2210	3142	0.1
2689	3142	0.1
4335	3142	0.2
499	3143	0.1111111111111111
516	3143	0.1111111111111111
937	3143	0.1111111111111111
971	3143	0.1111111111111111
1419	3143	0.1111111111111111
1507	3143	0.1111111111111111
1858	3143	0.1111111111111111
3967	3143	0.1111111111111111
5535	3143	0.1111111111111111
57	3144	0.08333333333333333
177	3144	0.08333333333333333
253	3144	0.08333333333333333
1122	3144	0.08333333333333333
1507	3144	0.08333333333333333
1674	3144	0.08333333333333333
2210	3144	0.08333333333333333
3906	3144	0.08333333333333333
4180	3144	0.08333333333333333
4184	3144	0.08333333333333333
4213	3144	0.08333333333333333
4720	3144	0.08333333333333333
365	3145	0.5
1419	3145	0.16666666666666666
3956	3145	0.3333333333333333
4457	3146	0.75
4837	3146	0.25
19	3147	0.5
1011	3147	0.5
2513	3148	1.0
282	3149	0.3333333333333333
1419	3149	0.3333333333333333
5485	3149	0.3333333333333333
1240	3150	1.0
2826	3152	1.0
1419	3153	1.0
1674	3154	0.6
2431	3154	0.2
3580	3154	0.2
662	3155	0.2
2628	3155	0.2
3121	3155	0.2
4276	3155	0.4
369	3156	0.16666666666666666
4723	3156	0.16666666666666666
5467	3156	0.6666666666666666
2238	3157	0.16666666666666666
2520	3157	0.16666666666666666
3266	3157	0.16666666666666666
3339	3157	0.16666666666666666
4335	3157	0.16666666666666666
5473	3157	0.16666666666666666
4937	3158	1.0
5585	3159	1.0
1674	3160	0.25
3967	3160	0.25
4429	3160	0.25
5192	3160	0.25
2892	3161	0.5
3260	3161	0.5
124	3162	1.0
469	3163	0.09090909090909091
1171	3163	0.36363636363636365
1566	3163	0.09090909090909091
1674	3163	0.09090909090909091
2421	3163	0.09090909090909091
3513	3163	0.09090909090909091
5473	3163	0.09090909090909091
5543	3163	0.09090909090909091
5421	3164	1.0
177	3165	0.2
1131	3165	0.2
2210	3165	0.2
3260	3165	0.2
4335	3165	0.2
1235	3166	0.2
2806	3166	0.6
3135	3166	0.2
3558	3167	0.16666666666666666
5058	3167	0.8333333333333334
649	3168	0.041666666666666664
920	3168	0.041666666666666664
1352	3168	0.041666666666666664
1419	3168	0.041666666666666664
1507	3168	0.041666666666666664
1803	3168	0.08333333333333333
1873	3168	0.041666666666666664
2185	3168	0.041666666666666664
2482	3168	0.041666666666666664
2735	3168	0.041666666666666664
2950	3168	0.08333333333333333
3860	3168	0.041666666666666664
4163	3168	0.041666666666666664
4335	3168	0.041666666666666664
4424	3168	0.041666666666666664
4846	3168	0.041666666666666664
4890	3168	0.041666666666666664
4985	3168	0.041666666666666664
4987	3168	0.041666666666666664
4997	3168	0.041666666666666664
5485	3168	0.08333333333333333
1402	3169	0.2
2625	3169	0.4
4336	3169	0.4
650	3170	0.2
3958	3170	0.6
4640	3170	0.2
253	3171	0.027777777777777776
365	3171	0.027777777777777776
876	3171	0.08333333333333333
913	3171	0.1388888888888889
1240	3171	0.027777777777777776
1488	3171	0.027777777777777776
1510	3171	0.027777777777777776
1803	3171	0.027777777777777776
2070	3171	0.027777777777777776
2456	3171	0.027777777777777776
2892	3171	0.2222222222222222
2950	3171	0.027777777777777776
3128	3171	0.027777777777777776
3260	3171	0.027777777777777776
4008	3171	0.027777777777777776
4222	3171	0.027777777777777776
4260	3171	0.027777777777777776
4429	3171	0.027777777777777776
4479	3171	0.027777777777777776
4841	3171	0.027777777777777776
4997	3171	0.027777777777777776
5071	3171	0.05555555555555555
469	3172	0.08333333333333333
716	3172	0.08333333333333333
1334	3172	0.08333333333333333
2192	3172	0.08333333333333333
2210	3172	0.08333333333333333
2452	3172	0.08333333333333333
3527	3172	0.08333333333333333
3818	3172	0.08333333333333333
3967	3172	0.08333333333333333
4424	3172	0.08333333333333333
4846	3172	0.08333333333333333
5591	3172	0.08333333333333333
107	3173	0.01809954751131222
135	3173	0.058823529411764705
149	3173	0.04751131221719457
291	3173	0.05656108597285068
458	3173	0.038461538461538464
955	3173	0.01583710407239819
1007	3173	0.0022624434389140274
1436	3173	0.00904977375565611
1590	3173	0.033936651583710405
1692	3173	0.0022624434389140274
1707	3173	0.038461538461538464
1744	3173	0.013574660633484163
2502	3173	0.004524886877828055
2533	3173	0.01583710407239819
2655	3173	0.020361990950226245
3242	3173	0.00904977375565611
3394	3173	0.0022624434389140274
3416	3173	0.02262443438914027
3429	3173	0.004524886877828055
3453	3173	0.004524886877828055
3553	3173	0.0022624434389140274
3581	3173	0.1334841628959276
3730	3173	0.0022624434389140274
3825	3173	0.0022624434389140274
3831	3173	0.01809954751131222
3853	3173	0.0022624434389140274
3913	3173	0.0022624434389140274
4077	3173	0.0022624434389140274
4090	3173	0.04072398190045249
4194	3173	0.0022624434389140274
4273	3173	0.01809954751131222
4278	3173	0.013574660633484163
4284	3173	0.0022624434389140274
4297	3173	0.01583710407239819
4341	3173	0.0022624434389140274
4344	3173	0.020361990950226245
4520	3173	0.01809954751131222
4748	3173	0.01583710407239819
4805	3173	0.006787330316742082
4889	3173	0.01583710407239819
4909	3173	0.013574660633484163
4949	3173	0.011312217194570135
5115	3173	0.04072398190045249
5155	3173	0.0022624434389140274
5170	3173	0.011312217194570135
5171	3173	0.0022624434389140274
5196	3173	0.03619909502262444
5197	3173	0.00904977375565611
5198	3173	0.006787330316742082
5199	3173	0.020361990950226245
5201	3173	0.049773755656108594
5203	3173	0.013574660633484163
5210	3173	0.0022624434389140274
5559	3173	0.024886877828054297
365	3174	0.3333333333333333
937	3174	0.3333333333333333
4890	3174	0.3333333333333333
3728	3175	1.0
2704	3176	0.3333333333333333
3113	3176	0.6666666666666666
365	3177	0.06666666666666667
787	3177	0.06666666666666667
937	3177	0.03333333333333333
990	3177	0.03333333333333333
1171	3177	0.03333333333333333
1198	3177	0.03333333333333333
1205	3177	0.03333333333333333
1334	3177	0.03333333333333333
1419	3177	0.13333333333333333
1488	3177	0.03333333333333333
1510	3177	0.03333333333333333
1674	3177	0.06666666666666667
2210	3177	0.03333333333333333
2431	3177	0.03333333333333333
2452	3177	0.03333333333333333
2482	3177	0.03333333333333333
2651	3177	0.03333333333333333
3179	3177	0.03333333333333333
3260	3177	0.03333333333333333
3382	3177	0.03333333333333333
4335	3177	0.1
5473	3177	0.03333333333333333
19	3179	0.07142857142857142
282	3179	0.07142857142857142
365	3179	0.07142857142857142
1011	3179	0.07142857142857142
1419	3179	0.07142857142857142
2078	3179	0.07142857142857142
2842	3179	0.07142857142857142
4107	3179	0.07142857142857142
4222	3179	0.07142857142857142
5007	3179	0.14285714285714285
5535	3179	0.07142857142857142
5562	3179	0.14285714285714285
1337	3180	0.5
2847	3180	0.5
282	3181	0.2
794	3181	0.2
836	3181	0.2
1171	3181	0.2
5574	3181	0.2
365	3182	0.25
817	3182	0.25
1131	3182	0.25
4335	3182	0.25
3958	3183	0.3333333333333333
4497	3183	0.3333333333333333
4955	3183	0.3333333333333333
663	3184	0.08333333333333333
1240	3184	0.08333333333333333
1266	3184	0.08333333333333333
1419	3184	0.25
2246	3184	0.08333333333333333
2979	3184	0.08333333333333333
4001	3184	0.08333333333333333
4429	3184	0.08333333333333333
4765	3184	0.08333333333333333
5562	3184	0.08333333333333333
19	3185	0.2
1867	3185	0.2
2246	3185	0.2
3967	3185	0.2
4335	3185	0.2
1629	3186	0.16666666666666666
2652	3186	0.16666666666666666
4991	3186	0.6666666666666666
365	3187	0.25
1171	3187	0.25
1507	3187	0.25
3491	3187	0.25
282	3188	0.14285714285714285
1674	3188	0.2857142857142857
2971	3188	0.14285714285714285
3260	3188	0.14285714285714285
